Route stop,Business,Category,Generated site path,Customization fingerprint,Style rationale,Hero section pattern,21st.dev hero selection,21st.dev hero URL,21st.dev selection rationale,Motion system
899,The Chowder Hut Grill,restaurant,websites/bay-area-final-1000/the-chowder-hut-grill-san-francisco,899-the-chowder-hut-grill-restaurant-animated-image-hero-qrkc2,Custom direction 899-the-chowder-hut-grill-restaurant-animated-image-hero-qrkc2: The Chowder Hut Grill uses Animated Hero Section for a restaurant page in San Francisco; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to The Chowder Hut Grill because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
900,Tanguito,fast_food,websites/bay-area-final-1000/tanguito-san-francisco,900-tanguito-fast-food-animated-image-hero-wdiur8,Custom direction 900-tanguito-fast-food-animated-image-hero-wdiur8: Tanguito uses Animated Hero Section for a fast food page in San Francisco; palette #4a1f16 / #fff8ed / #d1532f / #1f130f; primary action Call for menu; content tuned to Quick dining decisions with phone-first local conversion.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Tanguito because it is a fast food lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
901,Little Kitchen,restaurant,websites/bay-area-final-1000/little-kitchen-san-francisco,901-little-kitchen-restaurant-animated-image-hero-16j6gu,Custom direction 901-little-kitchen-restaurant-animated-image-hero-16j6gu: Little Kitchen uses Animated Hero Section for a restaurant page in San Francisco; palette #203a43 / #f7f3ea / #d0a85c / #172125; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Little Kitchen because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
902,Ramen Sho Ryu,restaurant,websites/bay-area-final-1000/ramen-sho-ryu-san-francisco,902-ramen-sho-ryu-restaurant-animated-image-hero-16du7a1,Custom direction 902-ramen-sho-ryu-restaurant-animated-image-hero-16du7a1: Ramen Sho Ryu uses Animated Hero Section for a restaurant page in San Francisco; palette #14213d / #f5f7fb / #fca311 / #111827; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Ramen Sho Ryu because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
903,Pearly Nails,beauty,websites/bay-area-final-1000/pearly-nails-bay-area,903-pearly-nails-beauty-studio-split-hero-qnnatc,Custom direction 903-pearly-nails-beauty-studio-split-hero-qnnatc: Pearly Nails uses Hero Page for a beauty page in Bay Area; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Pearly Nails because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
904,Elite Fine Jewelry,jewelry,websites/bay-area-final-1000/elite-fine-jewelry-bay-area,904-elite-fine-jewelry-jewelry-shape-gallery-hero-1bpr5vp,"Custom direction 904-elite-fine-jewelry-jewelry-shape-gallery-hero-1bpr5vp: Elite Fine Jewelry uses Modern hero section for a jewelry page in Bay Area; palette #203a43 / #f7f3ea / #d0a85c / #172125; primary action Call now; content tuned to Refined retail presentation for gifts, repairs, and visits.",shape-gallery-hero,Modern hero section by uniquesonu,https://21st.dev/uniquesonu/modern-hero-section,"Best fit for retail, jewelry, florist, and clothing pages because the animated geometric composition creates a refined product-gallery first impression. Applied to Elite Fine Jewelry because it is a jewelry lead and the page needs call now conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
905,San Francisco Animal Medical Center,veterinary,websites/bay-area-final-1000/san-francisco-animal-medical-center-bay-area,905-san-francisco-animal-medical-cen-veterinary-trust-console-hero-1iukuz3,Custom direction 905-san-francisco-animal-medical-cen-veterinary-trust-console-hero-1iukuz3: San Francisco Animal Medical Center uses Hero Section for a veterinary page in Bay Area; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call now; content tuned to A sharper local web presence for customers in the Bay Area.,trust-console-hero,Hero Section by moumensoliman,https://21st.dev/community/components/moumensoliman/hero-section-shadcnui/default,Best fit for service businesses because the staggered text and button reveal supports a direct phone-first trust/utility hero. Applied to San Francisco Animal Medical Center because it is a veterinary lead and the page needs call now conversion.,"Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
906,D & A Cafe,restaurant,websites/bay-area-final-1000/d-a-cafe-bay-area,906-d-a-cafe-restaurant-animated-image-hero-12aca0w,Custom direction 906-d-a-cafe-restaurant-animated-image-hero-12aca0w: D & A Cafe uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to D & A Cafe because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
907,Chocococo,clothes,websites/bay-area-final-1000/chocococo-bay-area,907-chocococo-clothes-shape-gallery-hero-1dnv16v,Custom direction 907-chocococo-clothes-shape-gallery-hero-1dnv16v: Chocococo uses Modern hero section for a clothes page in Bay Area; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call now; content tuned to A sharper local web presence for customers in the Bay Area.,shape-gallery-hero,Modern hero section by uniquesonu,https://21st.dev/uniquesonu/modern-hero-section,"Best fit for retail, jewelry, florist, and clothing pages because the animated geometric composition creates a refined product-gallery first impression. Applied to Chocococo because it is a clothes lead and the page needs call now conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
908,Wing Lee B.B.Q. Restaurant,fast_food,websites/bay-area-final-1000/wing-lee-bbq-restaurant-bay-area,908-wing-lee-bbq-restaurant-fast-food-animated-image-hero-oijo0,Custom direction 908-wing-lee-bbq-restaurant-fast-food-animated-image-hero-oijo0: Wing Lee B.B.Q. Restaurant uses Animated Hero Section for a fast food page in Bay Area; palette #4a1f16 / #fff8ed / #d1532f / #1f130f; primary action Call for menu; content tuned to Quick dining decisions with phone-first local conversion.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Wing Lee B.B.Q. Restaurant because it is a fast food lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
909,Wing Lee Bakery,bakery,websites/bay-area-final-1000/wing-lee-bakery-bay-area,909-wing-lee-bakery-bakery-animated-image-hero-1xukmey,Custom direction 909-wing-lee-bakery-bakery-animated-image-hero-1xukmey: Wing Lee Bakery uses Animated Hero Section for a bakery page in Bay Area; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call for menu; content tuned to Fresh-order cues and morning pickup clarity for the Bay Area.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Wing Lee Bakery because it is a bakery lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
910,Golden Phoenix Hair Salon,hairdresser,websites/bay-area-final-1000/golden-phoenix-hair-salon-bay-area,910-golden-phoenix-hair-salon-hairdresser-studio-split-hero-5449az,Custom direction 910-golden-phoenix-hair-salon-hairdresser-studio-split-hero-5449az: Golden Phoenix Hair Salon uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Golden Phoenix Hair Salon because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
911,Fame Hair Design,hairdresser,websites/bay-area-final-1000/fame-hair-design-bay-area,911-fame-hair-design-hairdresser-studio-split-hero-55kobv,Custom direction 911-fame-hair-design-hairdresser-studio-split-hero-55kobv: Fame Hair Design uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Fame Hair Design because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
912,Red A Bakery,fast_food,websites/bay-area-final-1000/red-a-bakery-bay-area,912-red-a-bakery-fast-food-animated-image-hero-1m5cfo,Custom direction 912-red-a-bakery-fast-food-animated-image-hero-1m5cfo: Red A Bakery uses Animated Hero Section for a fast food page in Bay Area; palette #4a1f16 / #fff8ed / #d1532f / #1f130f; primary action Call for menu; content tuned to Quick dining decisions with phone-first local conversion.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Red A Bakery because it is a fast food lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
913,Xiao Long Bao Restaurant,fast_food,websites/bay-area-final-1000/xiao-long-bao-restaurant-bay-area,913-xiao-long-bao-restaurant-fast-food-animated-image-hero-jztn0n,Custom direction 913-xiao-long-bao-restaurant-fast-food-animated-image-hero-jztn0n: Xiao Long Bao Restaurant uses Animated Hero Section for a fast food page in Bay Area; palette #203a43 / #f7f3ea / #d0a85c / #172125; primary action Call for menu; content tuned to Quick dining decisions with phone-first local conversion.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Xiao Long Bao Restaurant because it is a fast food lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
914,Clement BBQ,restaurant,websites/bay-area-final-1000/clement-bbq-bay-area,914-clement-bbq-restaurant-animated-image-hero-n0xqgn,Custom direction 914-clement-bbq-restaurant-animated-image-hero-n0xqgn: Clement BBQ uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Clement BBQ because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
915,Moku Yakitori,restaurant,websites/bay-area-final-1000/moku-yakitori-san-francisco,915-moku-yakitori-restaurant-animated-image-hero-13lva4p,Custom direction 915-moku-yakitori-restaurant-animated-image-hero-13lva4p: Moku Yakitori uses Animated Hero Section for a restaurant page in San Francisco; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Moku Yakitori because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
916,SF Smiles Dental,dentist,websites/bay-area-final-1000/sf-smiles-dental-bay-area,916-sf-smiles-dental-dentist-studio-split-hero-ye54l8,Custom direction 916-sf-smiles-dental-dentist-studio-split-hero-ye54l8: SF Smiles Dental uses Hero Page for a dentist page in Bay Area; palette #164e63 / #f0fdfa / #14b8a6 / #083344; primary action Book by phone; content tuned to Patient-friendly appointment context with a clinical visual tone.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to SF Smiles Dental because it is a dentist lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
917,May's Hair Design,hairdresser,websites/bay-area-final-1000/mays-hair-design-san-francisco,917-mays-hair-design-hairdresser-studio-split-hero-11c4n4w,Custom direction 917-mays-hair-design-hairdresser-studio-split-hero-11c4n4w: May's Hair Design uses Hero Page for a hairdresser page in San Francisco; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to May's Hair Design because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
918,Sewa,restaurant,websites/bay-area-final-1000/sewa-san-francisco,918-sewa-restaurant-animated-image-hero-1bix5ek,Custom direction 918-sewa-restaurant-animated-image-hero-1bix5ek: Sewa uses Animated Hero Section for a restaurant page in San Francisco; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Sewa because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
919,Chongqing Hot Pot,restaurant,websites/bay-area-final-1000/chongqing-hot-pot-bay-area,919-chongqing-hot-pot-restaurant-animated-image-hero-hcjlbw,Custom direction 919-chongqing-hot-pot-restaurant-animated-image-hero-hcjlbw: Chongqing Hot Pot uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Chongqing Hot Pot because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
920,Lime Tree,restaurant,websites/bay-area-final-1000/lime-tree-bay-area,920-lime-tree-restaurant-animated-image-hero-jhdiog,Custom direction 920-lime-tree-restaurant-animated-image-hero-jhdiog: Lime Tree uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Lime Tree because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
921,Fairy Lake Aquarium,pet,websites/bay-area-final-1000/fairy-lake-aquarium-bay-area,921-fairy-lake-aquarium-pet-animated-image-hero-11iqcky,Custom direction 921-fairy-lake-aquarium-pet-animated-image-hero-11iqcky: Fairy Lake Aquarium uses Animated Hero Section for a pet page in Bay Area; palette #263238 / #f3f6f5 / #3f8f8b / #111a1d; primary action Call now; content tuned to A sharper local web presence for customers in the Bay Area.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Fairy Lake Aquarium because it is a pet lead and the page needs call now conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
922,Mai's Beauty Salon,beauty,websites/bay-area-final-1000/mais-beauty-salon-bay-area,922-mais-beauty-salon-beauty-studio-split-hero-19zvsv9,Custom direction 922-mais-beauty-salon-beauty-studio-split-hero-19zvsv9: Mai's Beauty Salon uses Hero Page for a beauty page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Mai's Beauty Salon because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
923,Aquatica Nails,beauty,websites/bay-area-final-1000/aquatica-nails-bay-area,923-aquatica-nails-beauty-studio-split-hero-1wpafcj,Custom direction 923-aquatica-nails-beauty-studio-split-hero-1wpafcj: Aquatica Nails uses Hero Page for a beauty page in Bay Area; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Aquatica Nails because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
924,Pho Huong Viet,restaurant,websites/bay-area-final-1000/pho-huong-viet-bay-area,924-pho-huong-viet-restaurant-animated-image-hero-1o38vdo,Custom direction 924-pho-huong-viet-restaurant-animated-image-hero-1o38vdo: Pho Huong Viet uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Pho Huong Viet because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
925,Nail Care by Theresa,beauty,websites/bay-area-final-1000/nail-care-by-theresa-bay-area,925-nail-care-by-theresa-beauty-studio-split-hero-y3yj0h,Custom direction 925-nail-care-by-theresa-beauty-studio-split-hero-y3yj0h: Nail Care by Theresa uses Hero Page for a beauty page in Bay Area; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Nail Care by Theresa because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
926,An Chi,restaurant,websites/bay-area-final-1000/an-chi-san-francisco,926-an-chi-restaurant-animated-image-hero-1vfkd2b,Custom direction 926-an-chi-restaurant-animated-image-hero-1vfkd2b: An Chi uses Animated Hero Section for a restaurant page in San Francisco; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to An Chi because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
927,Qué Chulada,restaurant,websites/bay-area-final-1000/que-chulada-bay-area,927-que-chulada-restaurant-animated-image-hero-1kqfftg,Custom direction 927-que-chulada-restaurant-animated-image-hero-1kqfftg: Qué Chulada uses Animated Hero Section for a restaurant page in San Francisco; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Qué Chulada because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
928,Izakaya Mayumi,restaurant,websites/bay-area-final-1000/izakaya-mayumi-bay-area,928-izakaya-mayumi-restaurant-animated-image-hero-1ca0mp5,Custom direction 928-izakaya-mayumi-restaurant-animated-image-hero-1ca0mp5: Izakaya Mayumi uses Animated Hero Section for a restaurant page in San Francisco; palette #3d2c1f / #fbf7f0 / #b7794f / #1f160f; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Izakaya Mayumi because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
929,Kayo Hair,hairdresser,websites/bay-area-final-1000/kayo-hair-bay-area,929-kayo-hair-hairdresser-studio-split-hero-oddaf5,Custom direction 929-kayo-hair-hairdresser-studio-split-hero-oddaf5: Kayo Hair uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Kayo Hair because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
930,Fuku Ramen,restaurant,websites/bay-area-final-1000/fuku-ramen-bay-area,930-fuku-ramen-restaurant-animated-image-hero-988kyl,Custom direction 930-fuku-ramen-restaurant-animated-image-hero-988kyl: Fuku Ramen uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Fuku Ramen because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
931,Little Sushi Bar,restaurant,websites/bay-area-final-1000/little-sushi-bar-bay-area,931-little-sushi-bar-restaurant-animated-image-hero-zf5z09,Custom direction 931-little-sushi-bar-restaurant-animated-image-hero-zf5z09: Little Sushi Bar uses Animated Hero Section for a restaurant page in Bay Area; palette #173b2f / #fff8ed / #d1532f / #172016; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Little Sushi Bar because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
932,Blossom Beauty Salon & Spa,beauty,websites/bay-area-final-1000/blossom-beauty-salon-spa-bay-area,932-blossom-beauty-salon-spa-beauty-studio-split-hero-4cxy6y,Custom direction 932-blossom-beauty-salon-spa-beauty-studio-split-hero-4cxy6y: Blossom Beauty Salon & Spa uses Hero Page for a beauty page in Bay Area; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Book by phone; content tuned to A polished appointment page with service-first confidence.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Blossom Beauty Salon & Spa because it is a beauty lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
933,Chef Xiong Kitchen,restaurant,websites/bay-area-final-1000/chef-xiong-kitchen-san-francisco,933-chef-xiong-kitchen-restaurant-animated-image-hero-48e97q,Custom direction 933-chef-xiong-kitchen-restaurant-animated-image-hero-48e97q: Chef Xiong Kitchen uses Animated Hero Section for a restaurant page in San Francisco; palette #4b1f36 / #fff7fb / #c2687f / #1d1418; primary action Call for menu; content tuned to Food-first storytelling with a clear route to call or visit.,animated-image-hero,Animated Hero Section by ravikatiyar,https://21st.dev/community/components/ravikatiyar/animated-hero-section-1/default,"Best fit for food, cafe, bakery, and bar pages because it pairs a full-screen image with staged title, description, nav, and CTA motion. Applied to Chef Xiong Kitchen because it is a restaurant lead and the page needs call for menu conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
934,Ruby's Cut,hairdresser,websites/bay-area-final-1000/rubys-cut-bay-area,934-rubys-cut-hairdresser-studio-split-hero-2ez3mg,Custom direction 934-rubys-cut-hairdresser-studio-split-hero-2ez3mg: Ruby's Cut uses Hero Page for a hairdresser page in Bay Area; palette #181818 / #f4efe6 / #b6854d / #111111; primary action Book by phone; content tuned to Style-forward appointment flow for repeat neighborhood clients.,studio-split-hero,Hero Page by ruixenui,https://21st.dev/community/components/ruixenui/hero-page/default,"Best fit for appointment-led beauty, hair, dental, and wellness pages because it uses a strong text side with an animated visual card. Applied to Ruby's Cut because it is a hairdresser lead and the page needs book by phone conversion.","Framer Motion DOM via esm.sh; staggered hero reveal, panel reveal, section in-view motion"
